brightness,      y,      x, calibrated magnitude
    -4,   3202,   1707, 2.379485e+01
-2.525000e+01,   3239,   1707, 2.179435e+01
    16,   3109,   1708, 2.228970e+01
7.750000e+00,   3140,   1708, 2.307675e+01
     1,   3326,   1708, 2.530000e+01
     7,   3332,   1708, 2.318725e+01
3.650000e+01,   3157,   1709, 2.139427e+01
-3.875000e+01,   3233,   1709, 2.132932e+01
2.425000e+01,   3279,   1709, 2.183822e+01
1.225000e+01,   3204,   1710, 2.257966e+01
6.925000e+01,   3506,   1710, 2.069895e+01
1.775000e+01,   3222,   1711, 2.217700e+01
3.775000e+01,   3434,   1711, 2.135771e+01
-5.250000e+00,   3142,   1712, 2.349960e+01
4.175000e+01,   3147,   1712, 2.124836e+01
     4,   3154,   1712, 2.379485e+01
3.675000e+01,   3204,   1712, 2.138686e+01
1.250000e+01,   3231,   1712, 2.255772e+01
4.375000e+01,   3432,   1712, 2.119755e+01
8.250000e+00,   3229,   1713, 2.300887e+01
4.075000e+01,   3303,   1713, 2.127468e+01
7.500000e+00,   3145,   1714, 2.311235e+01
-2.525000e+01,   3149,   1714, 2.179435e+01
6.325000e+01,   3154,   1714, 2.079735e+01
-4.750000e+00,   3282,   1714, 2.360827e+01
1.924405e+02,   2851,   1716, 1.958926e+01
   -29,   3203,   1716, 2.164401e+01
1.975000e+01,   3136,   1718, 2.206108e+01
1.025000e+01,   3265,   1719, 2.277319e+01
3.875000e+01,   3267,   1720, 2.132932e+01
    23,   3313,   1720, 2.189568e+01
1.050000e+01,   3247,   1723, 2.274703e+01
-2.525000e+01,   3278,   1723, 2.179435e+01
9.500000e+00,   3236,   1724, 2.285569e+01
6.075000e+01,   2201,   1725, 2.084113e+01
3.750000e+00,   3321,   1725, 2.386492e+01
    56,   3252,   1726, 2.092953e+01
1.850000e+01,   3044,   1727, 2.213207e+01
2.875000e+01,   3172,   1727, 2.165341e+01
     0,   3283,   1728,    Inf
1.407024e+02,   3143,   1730, 1.992925e+01
3.275000e+01,   2848,   1731, 2.151197e+01
   -44,   3282,   1731, 2.119137e+01
-1.550000e+01,   3166,   1734, 2.232417e+01
    40,   3260,   1735, 2.129485e+01
-1.500000e+00,   3329,   1735, 2.485977e+01
-1.150000e+01,   3217,   1736, 2.264826e+01
    40,   3010,   1741, 2.129485e+01
1.925000e+01,   3334,   1741, 2.208892e+01
1.375000e+02,   1272,   1744, 1.995424e+01
2.075000e+01,   3157,   1744, 2.200745e+01
    38,   3024,   1745, 2.135054e+01
9.925000e+01,   2571,   1747, 2.030817e+01
2.250000e+01,   3116,   1748, 2.191954e+01
   -56,   3320,   1750, 2.092953e+01
2.975000e+01,   3256,   1761, 2.161628e+01
1.925000e+01,   3349,   1762, 2.208892e+01
6.450000e+01,   3135,   1763, 2.077610e+01
-2.775000e+01,   3164,   1763, 2.169184e+01
1.050000e+01,   3282,   1768, 2.274703e+01
3.950000e+01,   3194,   1769, 2.130851e+01
1.892500e+02,    803,   1770, 1.960741e+01
    13,   3162,   1770, 2.251514e+01
    61,    631,   1775, 2.083668e+01
2.232500e+02,   1294,   1775, 1.942802e+01
2.135000e+02,   4289,   1776, 1.947651e+01
    33,   3326,   1778, 2.150372e+01
5.075000e+01,   3203,   1779, 2.103641e+01
8.125000e+01,   1787,   1781, 2.052544e+01
    53,   2749,   1782, 2.098931e+01
1.875000e+01,   3320,   1784, 2.211750e+01
9.325000e+01,    348,   1790, 2.037588e+01
-3.125000e+01,   3266,   1790, 2.156287e+01
    29,   3365,   1791, 2.164401e+01
-2.525000e+01,   3261,   1794, 2.179435e+01
2.550000e+01,   3221,   1801, 2.178365e+01
     0,   3227,   1801,    Inf
5.633929e+02,   2532,   1811, 1.842297e+01
1.345000e+02,   4176,   1826, 1.997819e+01
1.157500e+02,   2485,   1827, 2.014120e+01
   146,   2627,   1839, 1.988912e+01
5.675000e+01,   2757,   1840, 2.091509e+01
7.575000e+01,   3402,   1843, 2.060154e+01
4.675000e+01,   2727,   1859, 2.112555e+01
4.975000e+01,   2635,   1860, 2.105802e+01
9.575000e+01,   3078,   1860, 2.034715e+01
    49,    764,   1861, 2.107451e+01
9.750000e+01,   3146,   1863, 2.032749e+01
3.075000e+01,   3391,   1865, 2.158039e+01
2.450000e+01,   2362,   1868, 2.182708e+01
1.102500e+02,   3890,   1873, 2.019405e+01
1.647500e+02,   2020,   1898, 1.975794e+01
1.007500e+02,   3206,   1900, 2.029189e+01
1.607500e+02,   2639,   1913, 1.978462e+01
    30,   1956,   1920, 2.160720e+01
   138,   2802,   1923, 1.995030e+01
    86,   3130,   1923, 2.046375e+01
1.532500e+02,   3853,   1924, 1.983650e+01
2.950000e+01,   2748,   1933, 2.162544e+01
   109,   3046,   1933, 2.020643e+01
   141,   2409,   1939, 1.992695e+01
8.625000e+01,   3159,   1947, 2.046060e+01
8.975000e+01,   1708,   1948, 2.041741e+01
5.350000e+01,   1335,   1965, 2.097912e+01
1.425000e+02,    420,   1967, 1.991546e+01
6.775000e+01,   2809,   1972, 2.072273e+01
4.375000e+01,   2809,   1976, 2.119755e+01
1.597500e+02,    800,   1982, 1.979140e+01
8.675000e+01,    260,   1986, 2.045433e+01
1.002500e+02,    402,   1995, 2.029729e+01
6.925000e+01,   2464,   2002, 2.069895e+01
5.825000e+01,   2108,   2003, 2.088676e+01
   122,   1495,   2010, 2.008410e+01
   105,   2894,   2011, 2.024703e+01
   113,   3400,   2018, 2.016730e+01
1.627500e+02,   1463,   2021, 1.977120e+01
1.807500e+02,   2618,   2022, 1.965730e+01
    34,   3155,   2032, 2.147130e+01
5.750000e+01,   1935,   2035, 2.090083e+01
1.545000e+02,   2094,   2040, 1.982768e+01
8.675000e+01,   1551,   2046, 2.045433e+01
   125,   3236,   2051, 2.005772e+01
1.845000e+02,   1981,   2057, 1.963501e+01
2.475000e+01,   3152,   2058, 2.181606e+01
    70,    990,   2059, 2.068725e+01
   136,   4369,   2066, 1.996615e+01
1.677500e+02,   4333,   2071, 1.973834e+01
    61,   2217,   2072, 2.083668e+01
4.925000e+01,    293,   2081, 2.106898e+01
1.405000e+02,   1589,   2086, 1.993081e+01
    69,   1303,   2087, 2.070288e+01
   103,    469,   2093, 2.026791e+01
3.825000e+01,   1453,   2095, 2.134342e+01
    61,    310,   2099, 2.083668e+01
1.087500e+02,   2875,   2101, 2.020893e+01
2.575000e+01,   3758,   2101, 2.177306e+01
2.925000e+01,   3372,   2102, 2.163469e+01
    -7,   3751,   2103, 2.318725e+01
-8.750000e+00,   3731,   2111, 2.294498e+01
-3.275000e+01,   3728,   2112, 2.151197e+01
1.452500e+02,   4320,   2113, 1.989471e+01
1.075000e+01,   3734,   2114, 2.272148e+01
    40,   4350,   2115, 2.129485e+01
1.807500e+02,   2978,   2116, 1.965730e+01
-4.150000e+01,   3728,   2116, 2.125488e+01
    21,   1437,   2117, 2.199445e+01
-6.750000e+00,   3733,   2117, 2.322674e+01
     5,   3787,   2120, 2.355257e+01
2.487500e+02,   4306,   2120, 1.931059e+01
4.350000e+01,   3149,   2129, 2.120378e+01
1.465000e+02,   1991,   2137, 1.988541e+01
   165,    591,   2139, 1.975629e+01
8.725000e+01,   1415,   2144, 2.044809e+01
1.622500e+02,   2745,   2144, 1.977454e+01
1.175000e+01,   3728,   2147, 2.262491e+01
3.725000e+01,   3787,   2157, 2.137218e+01
   108,   3294,   2160, 2.021644e+01
2.950000e+01,   3778,   2160, 2.162544e+01
1.075000e+01,   3744,   2163, 2.272148e+01
1.850000e+01,   3787,   2164, 2.213207e+01
1.187500e+02,   1897,   2165, 2.011342e+01
    33,   3729,   2166, 2.150372e+01
2.275000e+01,   3445,   2167, 2.190755e+01
1.432500e+02,   3516,   2169, 1.990976e+01
1.182500e+02,   1609,   2171, 2.011800e+01
6.075000e+01,   3000,   2180, 2.084113e+01
6.575000e+01,   1596,   2183, 2.075526e+01
   143,   2292,   2183, 1.991166e+01
-1.250000e+01,   3247,   2185, 2.255772e+01
2.725000e+01,   3252,   2186, 2.171158e+01
8.775000e+01,    680,   2188, 2.044188e+01
    25,   1434,   2188, 2.180515e+01
3.050000e+01,   3263,   2188, 2.158925e+01
-6.750000e+00,   3250,   2189, 2.322674e+01
3.025000e+01,   4382,   2190, 2.159819e+01
7.225000e+01,   3305,   2191, 2.065291e+01
5.875000e+01,   3237,   2198, 2.087748e+01
7.625000e+01,   2647,   2199, 2.059440e+01
    56,   3273,   2199, 2.092953e+01
-2.125000e+01,   3281,   2202, 2.198160e+01
   108,   2728,   2203, 2.021644e+01
3.450000e+01,   3274,   2204, 2.145545e+01
1.082500e+02,   3596,   2206, 2.021393e+01
3.150000e+01,   1493,   2209, 2.155422e+01
2.500000e+00,   3307,   2209, 2.430515e+01
-7.750000e+00,   3287,   2210, 2.307675e+01
3.125000e+01,   3301,   2212, 2.156287e+01
-1.475000e+01,   3304,   2215, 2.237802e+01
   122,   1795,   2216, 2.008410e+01
1.192500e+02,   2505,   2218, 2.010885e+01
5.250000e+00,   3336,   2219, 2.349960e+01
1.450000e+01,   4386,   2222, 2.239658e+01
1.232500e+02,   3402,   2229, 2.007303e+01
1.547500e+02,   1305,   2230, 1.982592e+01
3.525000e+01,   3323,   2231, 2.143210e+01
7.150000e+01,   3332,   2233, 2.066423e+01
1.267500e+02,    926,   2237, 2.004263e+01
1.437500e+02,    248,   2238, 1.990598e+01
1.372500e+02,   1703,   2240, 1.995622e+01
6.450000e+01,   1723,   2241, 2.077610e+01
7.650000e+01,   2077,   2242, 2.059085e+01
    91,   2954,   2245, 2.040240e+01
2.612500e+01,   4355,   2246, 2.175736e+01
1.350000e+01,   3251,   2247, 2.247417e+01
8.425000e+01,   2062,   2251, 2.048608e+01
     0,   3259,   2252,    Inf
6.375000e+00,   4354,   2255, 2.328880e+01
1.325000e+01,   4247,   2256, 2.249446e+01
5.775000e+01,   2274,   2258, 2.089612e+01
    29,   3343,   2264, 2.164401e+01
4.450000e+01,   1718,   2265, 2.117910e+01
9.050000e+01,   3612,   2266, 2.040838e+01
4.225000e+01,   3337,   2267, 2.123543e+01
1.812500e+02,   1068,   2268, 1.965430e+01
    27,   3166,   2272, 2.172159e+01
8.750000e+00,   3339,   2277, 2.294498e+01
    35,   2652,   2278, 2.143983e+01
-7.500000e-01,   3334,   2278, 2.561235e+01
9.625000e+00,   4228,   2281, 2.284150e+01
5.250000e+01,   3360,   2283, 2.099960e+01
1.325000e+01,   4229,   2283, 2.249446e+01
-1.150000e+01,   3259,   2287, 2.264826e+01
1.950000e+01,   3251,   2288, 2.207491e+01
    91,   3869,   2288, 2.040240e+01
1.675000e+01,   4222,   2288, 2.223996e+01
5.150000e+01,   1338,   2291, 2.102048e+01
7.025000e+01,   3979,   2291, 2.068338e+01
2.125000e+01,   3858,   2294, 2.198160e+01
    82,   3834,   2295, 2.051547e+01
4.450000e+01,   2100,   2298, 2.117910e+01
6.375000e+01,   3927,   2298, 2.078880e+01
1.175000e+01,   3332,   2300, 2.262491e+01
    86,   2078,   2301, 2.046375e+01
1.137500e+02,   2080,   2301, 2.016012e+01
2.350000e+01,   3279,   2302, 2.187233e+01
-4.075000e+01,   3843,   2302, 2.127468e+01
    -5,   1349,   2303, 2.355257e+01
-1.975000e+01,   3322,   2309, 2.206108e+01
1.315000e+02,   3989,   2310, 2.000269e+01
     8,   3321,   2311, 2.304228e+01
6.250000e+00,   3324,   2311, 2.331030e+01
5.575000e+01,   4408,   2311, 2.093439e+01
1.097500e+02,   3694,   2314, 2.019899e+01
    77,   2711,   2320, 2.058377e+01
    20,   2276,   2321, 2.204743e+01
1.092500e+02,   3907,   2326, 2.020395e+01
3.850000e+01,   1608,   2328, 2.133635e+01
6.875000e+01,   1544,   2329, 2.070682e+01
3.425000e+01,    532,   2330, 2.146335e+01
6.925000e+01,   1960,   2332, 2.069895e+01
9.425000e+01,   2161,   2332, 2.036430e+01
3.025000e+01,   1397,   2333, 2.159819e+01
     1,   2016,   2333, 2.530000e+01
1.212500e+02,   2019,   2334, 2.009080e+01
2.825000e+01,   3348,   2339, 2.167245e+01
   108,   2851,   2343, 2.021644e+01
-5.000000e-01,   3061,   2344, 2.605257e+01
3.825000e+01,   1815,   2345, 2.134342e+01
6.750000e+01,   1376,   2347, 2.072674e+01
1.975000e+01,   2250,   2349, 2.206108e+01
-4.275000e+01,   1367,   2356, 2.122266e+01
4.075000e+01,   1631,   2356, 2.127468e+01
    19,   1341,   2360, 2.210312e+01
    87,   2268,   2360, 2.045120e+01
6.125000e+01,   4071,   2360, 2.083223e+01
8.875000e+01,   1428,   2362, 2.042958e+01
    74,   1727,   2362, 2.062692e+01
4.139405e+02,   2489,   2363, 1.875766e+01
    82,    311,   2364, 2.051547e+01
    29,   3370,   2365, 2.164401e+01
1.405000e+02,   1884,   2366, 1.993081e+01
6.175000e+01,   1505,   2367, 2.082341e+01
5.150000e+01,   3072,   2368, 2.102048e+01
    -4,   3069,   2369, 2.379485e+01
-8.050000e+01,    267,    202, 2.053551e+01
-1.013690e+02,   1090,    203, 2.028524e+01
1.127500e+02,   4340,    203, 2.016971e+01
5.000000e-01,    924,    204, 2.605257e+01
5.050000e+01,   1588,    206, 2.104177e+01
    77,   3992,    207, 2.058377e+01
-1.250000e+00,    316,    209, 2.505772e+01
8.725000e+01,   2039,    209, 2.044809e+01
7.550000e+01,   2378,    209, 2.060513e+01
-2.025000e+01,   4363,    209, 2.203394e+01
3.250000e+01,   1637,    210, 2.152029e+01
1.175000e+01,    817,    211, 2.262491e+01
4.150000e+01,   2043,    211, 2.125488e+01
1.025000e+01,   3925,    211, 2.277319e+01
    83,    981,    214, 2.050230e+01
5.475000e+01,   2043,    214, 2.095404e+01
-4.350000e+01,   1641,    215, 2.120378e+01
2.050000e+01,   3182,    216, 2.202062e+01
   124,   3101,    217, 2.006645e+01
9.175000e+01,   3417,    217, 2.039348e+01
    10,   1036,    219, 2.280000e+01
-1.150000e+01,   1946,    219, 2.264826e+01
8.250000e+01,   4398,    220, 2.050887e+01
2.775000e+01,    892,    222, 2.169184e+01
6.525000e+01,   3911,    224, 2.076355e+01
    29,    236,    226, 2.164401e+01
    37,    474,    227, 2.137950e+01
    37,   1540,    227, 2.137950e+01
1.242500e+02,    237,    228, 2.006426e+01
3.525000e+01,   4383,    228, 2.143210e+01
3.050000e+01,    829,    229, 2.158925e+01
4.975000e+01,    860,    229, 2.105802e+01
7.525000e+01,   2758,    235, 2.060873e+01
5.850000e+01,   4325,    236, 2.088211e+01
-2.500000e-01,   4350,    240, 2.680515e+01
1.812500e+02,   3630,    242, 1.965430e+01
-1.550000e+01,   4372,    250, 2.232417e+01
3.950000e+01,   1648,    251, 2.130851e+01
   -30,    217,    253, 2.160720e+01
2.950000e+01,    385,    257, 2.162544e+01
    53,   1898,    258, 2.098931e+01
3.550000e+01,    380,    259, 2.142443e+01
4.075000e+01,   4392,    259, 2.127468e+01
1.312500e+02,    811,    260, 2.000475e+01
4.325000e+01,   4039,    261, 2.121003e+01
    88,    278,    265, 2.043879e+01
-1.650000e+01,    856,    265, 2.225629e+01
    94,    465,    266, 2.036718e+01
-4.575000e+01,   4385,    267, 2.114902e+01
6.275000e+01,    346,    268, 2.080597e+01
-4.150000e+01,   4068,    272, 2.125488e+01
8.250000e+00,    806,    273, 2.300887e+01
    -6,    382,    274, 2.335462e+01
    24,    810,    274, 2.184947e+01
3.950000e+01,    841,    275, 2.130851e+01
    34,   2437,    275, 2.147130e+01
2.750000e+00,   4097,    284, 2.420167e+01
5.550000e+01,    224,    285, 2.093927e+01
8.175000e+01,   3984,    285, 2.051878e+01
4.775000e+01,   4100,    285, 2.110257e+01
1.415000e+02,   1530,    287, 1.992311e+01
6.750000e+00,   4248,    289, 2.322674e+01
    71,   1179,    291, 2.067185e+01
    15,    354,    294, 2.235977e+01
2.350000e+01,    216,    295, 2.187233e+01
    96,   4316,    296, 2.034432e+01
7.150000e+01,    292,    298, 2.066423e+01
    -8,    406,    306, 2.304228e+01
2.575000e+01,    502,    306, 2.177306e+01
4.250000e+01,    625,    308, 2.122903e+01
1.075000e+01,    243,    311, 2.272148e+01
3.250000e+01,    830,    313, 2.152029e+01
   116,   3247,    322, 2.013886e+01
1.055000e+02,   2967,    325, 2.024187e+01
1.095000e+02,   2120,    326, 2.020146e+01
7.525000e+01,   3416,    327, 2.060873e+01
1.022500e+02,   3787,    327, 2.027584e+01
1.512500e+02,   4070,    328, 1.985076e+01
    83,   1057,    329, 2.050230e+01
6.450000e+01,   1054,    330, 2.077610e+01
    17,    809,    331, 2.222388e+01
6.850000e+01,    217,    347, 2.071077e+01
    84,   2018,    351, 2.048930e+01
    49,   2450,    351, 2.107451e+01
    85,    307,    356, 2.047645e+01
3.425000e+01,   2214,    356, 2.146335e+01
4.075000e+01,   2176,    366, 2.127468e+01
4.550000e+01,   4102,    366, 2.115497e+01
1.225000e+02,    344,    377, 2.007966e+01
2.950000e+01,    588,    378, 2.162544e+01
8.750000e+00,   2437,    379, 2.294498e+01
2.225000e+01,   4407,    379, 2.193167e+01
    63,   1796,    381, 2.080165e+01
2.500000e-01,   3598,    386, 2.680515e+01
1.085000e+02,    958,    389, 2.021143e+01
6.550000e+01,   4079,    391, 2.075940e+01
2.750000e+01,   4082,    391, 2.170167e+01
8.050000e+01,   1506,    398, 2.053551e+01
7.650000e+01,    553,    402, 2.059085e+01
5.625000e+01,   2378,    402, 2.092469e+01
5.075000e+01,    721,    408, 2.103641e+01
9.675000e+01,   3643,    409, 2.033587e+01
1.067500e+02,   2106,    410, 2.022908e+01
    83,   4065,    410, 2.050230e+01
1.485000e+02,   2955,    413, 1.987068e+01
1.267500e+02,    979,    414, 2.004263e+01
1.272500e+02,   2182,    419, 2.003836e+01
5.875000e+01,   4080,    428, 2.087748e+01
2.425000e+01,    673,    439, 2.183822e+01
7.825000e+01,    713,    451, 2.056629e+01
1.307500e+02,   2930,    453, 2.000890e+01
5.925000e+01,   3982,    454, 2.086828e+01
   -28,    500,    455, 2.168210e+01
5.650000e+01,    731,    456, 2.091988e+01
    52,   1192,    456, 2.100999e+01
7.275000e+01,   4274,    458, 2.064542e+01
8.325000e+01,   4273,    461, 2.049904e+01
1.427500e+02,   4404,    461, 1.991356e+01
   100,   4275,    462, 2.030000e+01
   126,   1897,    466, 2.004907e+01
6.650000e+01,   1895,    467, 2.074295e+01
5.325000e+01,   4321,    467, 2.098420e+01
5.875000e+01,    490,    468, 2.087748e+01
9.325000e+01,   1608,    480, 2.037588e+01
5.375000e+01,    226,    485, 2.097405e+01
7.825000e+01,   2530,    486, 2.056629e+01
1.237500e+02,   1776,    487, 2.006864e+01
5.150000e+01,   3595,    490, 2.102048e+01
7.950000e+01,   1774,    493, 2.054908e+01
7.325000e+01,   2448,    500, 2.063798e+01
6.475000e+01,   2652,    508, 2.077190e+01
1.950000e+01,   1511,    512, 2.207491e+01
    61,   4299,    520, 2.083668e+01
7.350000e+01,   2545,    532, 2.063428e+01
    11,   4101,    532, 2.269652e+01
1.202500e+02,   2671,    535, 2.009979e+01
3.750000e+01,   3963,    535, 2.136492e+01
3.125000e+01,   4110,    536, 2.156287e+01
   160,   3475,    537, 1.978970e+01
5.375000e+01,   3913,    544, 2.097405e+01
    49,   1075,    545, 2.107451e+01
1.035000e+02,   3265,    551, 2.026265e+01
6.950000e+01,   3457,    555, 2.069504e+01
1.825000e+01,    408,    558, 2.214684e+01
1.582500e+02,   1760,    562, 1.980164e+01
1.950000e+01,   4312,    562, 2.207491e+01
   113,    482,    563, 2.016730e+01
4.775000e+01,   3320,    563, 2.110257e+01
1.825000e+01,   4125,    563, 2.214684e+01
-1.075000e+01,   4328,    564, 2.272148e+01
   123,    559,    571, 2.007524e+01
9.475000e+01,   1458,    572, 2.035855e+01
2.975000e+01,   3472,    572, 2.161628e+01
-1.225000e+01,   4122,    574, 2.257966e+01
-2.500000e+00,   4075,    580, 2.430515e+01
8.025000e+01,   2445,    583, 2.053889e+01
4.150000e+01,   3926,    583, 2.125488e+01
3.475000e+01,   4103,    590, 2.144761e+01
4.950000e+01,   3013,    594, 2.106349e+01
2.750000e+01,   4211,    594, 2.170167e+01
9.975000e+01,   1125,    601, 2.030272e+01
9.825000e+01,   3450,    601, 2.031917e+01
1.325000e+01,   2788,    604, 2.249446e+01
    69,   3344,    609, 2.070288e+01
1.215000e+02,   2639,    610, 2.008856e+01
-8.725000e+01,    301,    614, 2.044809e+01
5.750000e+00,   3366,    619, 2.340083e+01
1.042500e+02,    864,    628, 2.025481e+01
1.612500e+02,   1098,    629, 1.978125e+01
9.675000e+01,    866,    630, 2.033587e+01
7.225000e+01,    692,    633, 2.065291e+01
8.950000e+01,    904,    633, 2.042044e+01
9.425000e+01,    900,    636, 2.036430e+01
8.925000e+01,    401,    638, 2.042348e+01
1.232500e+02,   1452,    638, 2.007303e+01
3.247381e+02,    516,    644, 1.902117e+01
9.225000e+01,   2780,    644, 2.038758e+01
1.205000e+02,   3750,    648, 2.009753e+01
-1.225000e+01,   1479,    651, 2.257966e+01
    46,   1105,    654, 2.114311e+01
1.032500e+02,   2863,    654, 2.026527e+01
   116,   1720,    656, 2.013886e+01
9.250000e+01,   2393,    657, 2.038465e+01
6.975000e+01,   1669,    664, 2.069114e+01
2.025000e+01,    298,    666, 2.203394e+01
2.525000e+01,    311,    666, 2.179435e+01
    79,    299,    674, 2.055593e+01
-4.450000e+01,    307,    684, 2.117910e+01
2.925000e+01,    366,    688, 2.163469e+01
    80,   1287,    688, 2.054228e+01
   -19,   2356,    691, 2.210312e+01
8.025000e+01,   2939,    692, 2.053889e+01
6.825000e+01,    295,    700, 2.071474e+01
    57,    415,    700, 2.091031e+01
8.325000e+01,   3086,    703, 2.049904e+01
    59,   2135,    704, 2.087287e+01
6.825000e+01,    703,    705, 2.071474e+01
9.050000e+01,   2497,    708, 2.040838e+01
8.825000e+01,    956,    711, 2.043571e+01
3.275000e+01,    697,    712, 2.151197e+01
5.475000e+01,   1117,    715, 2.095404e+01
8.250000e+00,   2248,    717, 2.300887e+01
1.017500e+02,   1480,    723, 2.028116e+01
-1.125000e+01,   3292,    723, 2.267212e+01
7.025000e+01,   4385,    723, 2.068338e+01
9.250000e+00,   3303,    724, 2.288465e+01
8.725000e+01,   3176,    725, 2.044809e+01
3.775000e+01,   3309,    726, 2.135771e+01
2.075000e+01,   3292,    732, 2.200745e+01
    51,   3287,    735, 2.103107e+01
5.725000e+01,   2799,    737, 2.090556e+01
7.225000e+01,   1919,    745, 2.065291e+01
-1.650000e+01,   3271,    745, 2.225629e+01
   -13,   3268,    754, 2.251514e+01
8.950000e+01,    245,    756, 2.042044e+01
6.950000e+01,   3605,    760, 2.069504e+01
3.275000e+01,   3369,    762, 2.151197e+01
4.075000e+01,   1038,    771, 2.127468e+01
   125,   2518,    771, 2.005772e+01
4.350000e+01,   2672,    778, 2.120378e+01
3.675000e+01,   3257,    781, 2.138686e+01
   -11,   3371,    782, 2.269652e+01
3.275000e+01,    356,    788, 2.151197e+01
   136,   3949,    791, 1.996615e+01
6.425000e+01,   3422,    792, 2.078032e+01
4.782738e+02,   3420,    793, 1.860081e+01
-1.550000e+01,   1680,    798, 2.232417e+01
1.850000e+01,   3376,    798, 2.213207e+01
    -8,   3381,    801, 2.304228e+01
7.750000e+01,   1527,    805, 2.057675e+01
2.450000e+01,   3264,    807, 2.182708e+01
4.450000e+01,   2656,    810, 2.117910e+01
4.650000e+01,   3269,    814, 2.113137e+01
7.675000e+01,   3147,    815, 2.058730e+01
-1.001190e+01,   3274,    815, 2.279871e+01
    75,    533,    818, 2.061235e+01
   111,   1558,    819, 2.018669e+01
8.825000e+01,   2989,    823, 2.043571e+01
6.225000e+01,   2988,    825, 2.081465e+01
1.575000e+01,   3374,    827, 2.230680e+01
9.175000e+01,    522,    832, 2.039348e+01
    -7,   3293,    834, 2.318725e+01
1.550000e+01,   3331,    834, 2.232417e+01
2.650000e+01,   3336,    839, 2.174189e+01
6.350000e+01,   2326,    842, 2.079307e+01
2.375000e+01,    278,    844, 2.186084e+01
9.225000e+01,   3088,    844, 2.038758e+01
9.650000e+01,   3949,    846, 2.033868e+01
5.225000e+01,   2720,    848, 2.100478e+01
   111,   1282,    851, 2.018669e+01
1.582500e+02,   4255,    852, 1.980164e+01
1.327500e+02,   2548,    856, 1.999241e+01
2.150000e+01,   3414,    861, 2.196890e+01
6.550000e+01,   1174,    864, 2.075940e+01
1.250000e+01,   3433,    871, 2.255772e+01
1.725000e+01,   2320,    872, 2.220803e+01
4.725000e+01,    210,    873, 2.111400e+01
2.825000e+01,   2257,    874, 2.167245e+01
-1.750000e+00,   4410,    875, 2.469240e+01
1.250000e+01,   2317,    879, 2.255772e+01
    80,   4342,    880, 2.054228e+01
1.625000e+01,   2248,    881, 2.227287e+01
    39,   2331,    888, 2.132234e+01
8.350000e+01,   3528,    894, 2.049578e+01
1.735000e+02,   3990,    896, 1.970175e+01
4.025000e+01,   2244,    899, 2.128809e+01
3.975000e+01,   3440,    899, 2.130166e+01
1.325000e+01,   2885,    908, 2.249446e+01
    65,   1148,    910, 2.076772e+01
    33,   2921,    910, 2.150372e+01
1.750000e+01,   2329,    916, 2.219240e+01
-4.275000e+01,   2781,    925, 2.122266e+01
     5,   2318,    926, 2.355257e+01
2.550000e+01,   3884,    928, 2.178365e+01
-1.125000e+01,   2326,    930, 2.267212e+01
3.250000e+00,   2748,    930, 2.402029e+01
6.750000e+00,   2769,    931, 2.322674e+01
   -21,   2312,    940, 2.199445e+01
6.250000e+01,    492,    944, 2.081030e+01
   -14,   2808,    946, 2.243468e+01
     4,   3253,    947, 2.379485e+01
-1.475000e+01,   2812,    948, 2.237802e+01
    14,   2277,    949, 2.243468e+01
6.250000e+00,    208,    954, 2.331030e+01
    89,    595,    957, 2.042652e+01
-2.975000e+01,   2733,    960, 2.161628e+01
9.250000e+00,   2735,    961, 2.288465e+01
2.075000e+01,   3150,    963, 2.200745e+01
9.550000e+01,   1812,    967, 2.034999e+01
-5.325000e+01,    208,    969, 2.098420e+01
4.750000e+01,   2270,    969, 2.110827e+01
2.875000e+01,   2962,    971, 2.165341e+01
1.075000e+01,   2964,    972, 2.272148e+01
4.875000e+01,    269,    974, 2.108006e+01
-2.575000e+01,    202,    978, 2.177306e+01
     8,    791,    978, 2.304228e+01
4.350000e+01,    968,    978, 2.120378e+01
2.350000e+01,   2849,    984, 2.187233e+01
8.150000e+01,   4212,    986, 2.052211e+01
-6.350000e+01,   2717,    987, 2.079307e+01
1.003571e+01,   2735,    989, 2.279613e+01
3.225000e+01,   3016,    989, 2.152868e+01
9.425000e+01,    211,    994, 2.036430e+01
1.037500e+02,   2012,    995, 2.026003e+01
7.625000e+01,   3572,    998, 2.059440e+01
1.275000e+02,   3928,   1000, 2.003622e+01
3.025000e+01,   3140,   1003, 2.159819e+01
-5.150000e+01,   3208,   1003, 2.102048e+01
2.350000e+01,   2718,   1005, 2.187233e+01
2.554881e+02,   2023,   1006, 1.928157e+01
4.975000e+01,   2700,   1007, 2.105802e+01
3.025000e+01,    232,   1010, 2.159819e+01
8.250000e+00,   2785,   1013, 2.300887e+01
8.750000e+00,   2730,   1015, 2.294498e+01
5.750000e+00,   2751,   1015, 2.340083e+01
     6,    230,   1017, 2.335462e+01
2.050000e+01,    258,   1019, 2.202062e+01
   -10,   2806,   1019, 2.280000e+01
7.500000e-01,   2762,   1020, 2.561235e+01
1.750000e+01,   3238,   1022, 2.219240e+01
3.150000e+01,   1167,   1023, 2.155422e+01
4.150000e+01,    490,   1027, 2.125488e+01
2.850000e+01,   3366,   1028, 2.166289e+01
6.225000e+01,   2747,   1029, 2.081465e+01
-4.750000e+01,   2766,   1029, 2.110827e+01
-1.775000e+01,   2782,   1030, 2.217700e+01
